UTC,ISO8601,Hour,Open,Highest,Lowest,Closing,Volume
1583492400000,2020-03-06T06:00:00,6,9143.97,9170.0,9116.8,9127.92,2446.740864
1583496000000,2020-03-06T07:00:00,7,9129.12,9130.29,9090.0,9109.53,2476.491957
1583499600000,2020-03-06T08:00:00,8,9109.53,9121.13,9042.0,9060.87,2499.283389
1583503200000,2020-03-06T09:00:00,9,9060.97,9100.0,9045.44,9071.03,1849.8382510000001
1583506800000,2020-03-06T10:00:00,10,9071.07,9084.35,9000.0,9001.4,2776.3948609999998
1583510400000,2020-03-06T11:00:00,11,9001.7,9065.93,9000.0,9051.45,2562.8721969999997
1583514000000,2020-03-06T12:00:00,12,9051.45,9082.95,9050.2,9073.75,1492.822058
1583517600000,2020-03-06T13:00:00,13,9073.74,9082.5,9057.12,9064.72,1165.789116
1583521200000,2020-03-06T14:00:00,14,9064.98,9101.35,9059.66,9085.12,1047.064254
1583524800000,2020-03-06T15:00:00,15,9084.62,9108.23,9083.48,9097.88,932.1132859999999
1583528400000,2020-03-06T16:00:00,16,9098.17,9119.56,9097.31,9114.78,982.540325
1583532000000,2020-03-06T17:00:00,17,9113.98,9120.0,9058.3,9103.89,1394.0484390000001
1583535600000,2020-03-06T18:00:00,18,9103.22,9137.5,9099.37,9131.88,1458.7944929999999
1583539200000,2020-03-06T19:00:00,19,9130.89,9143.55,9102.54,9118.06,1362.766884
1583542800000,2020-03-06T20:00:00,20,9119.0,9124.37,9075.01,9092.5,1192.454801
1583546400000,2020-03-06T21:00:00,21,9093.72,9105.55,9073.03,9097.51,808.755053
1583550000000,2020-03-06T22:00:00,22,9097.35,9114.77,9082.53,9089.95,648.327693
1583553600000,2020-03-06T23:00:00,23,9089.57,9107.25,9058.33,9071.02,1130.369551
1583557200000,2020-03-07T00:00:00,0,9071.03,9082.56,9058.61,9075.76,1446.491331
1583560800000,2020-03-07T01:00:00,1,9075.92,9096.01,9065.01,9067.82,1157.743602
1583564400000,2020-03-07T02:00:00,2,9067.83,9090.76,9050.0,9085.23,1741.2152219999998
1583568000000,2020-03-07T03:00:00,3,9085.23,9109.35,9078.06,9104.36,1913.0565190000002
1583571600000,2020-03-07T04:00:00,4,9104.13,9114.04,9089.63,9111.73,1528.192591
1583575200000,2020-03-07T05:00:00,5,9111.64,9116.97,9092.0,9097.79,1625.441985
1583578800000,2020-03-07T06:00:00,6,9097.84,9104.78,9072.65,9089.0,1555.2210029999999
1583582400000,2020-03-07T07:00:00,7,9089.0,9135.94,9077.77,9079.91,2593.641647
1583586000000,2020-03-07T08:00:00,8,9079.87,9105.46,9069.3,9087.79,1375.036157
1583589600000,2020-03-07T09:00:00,9,9087.71,9114.55,9082.06,9113.66,1225.189149
1583593200000,2020-03-07T10:00:00,10,9114.51,9120.29,9097.41,9113.61,1442.7422589999999
1583596800000,2020-03-07T11:00:00,11,9113.46,9188.0,9014.59,9038.91,6271.0035450000005
1583600400000,2020-03-07T12:00:00,12,9038.86,9041.0,8859.0,8925.0,6945.769563
1583604000000,2020-03-07T13:00:00,13,8925.0,8925.0,8835.0,8876.63,3828.4211560000003
1583607600000,2020-03-07T14:00:00,14,8877.18,8894.25,8854.0,8884.79,1360.568268
1583611200000,2020-03-07T15:00:00,15,8884.91,8893.6,8853.93,8877.4,1202.1168380000001
1583614800000,2020-03-07T16:00:00,16,8878.02,8888.84,8865.02,8877.92,903.708399
1583618400000,2020-03-07T17:00:00,17,8878.32,8919.0,8872.48,8908.28,1071.755916
1583622000000,2020-03-07T18:00:00,18,8909.09,8912.56,8867.5,8886.66,1092.215393
1583625600000,2020-03-07T19:00:00,19,8885.25,8886.76,8710.0,8785.43,4787.86574
1583629200000,2020-03-07T20:00:00,20,8785.45,8788.98,8747.74,8759.79,1503.243694
1583632800000,2020-03-07T21:00:00,21,8759.61,8774.99,8714.61,8721.7,1542.410376
1583636400000,2020-03-07T22:00:00,22,8721.81,8755.95,8695.73,8747.58,1759.170368
1583640000000,2020-03-07T23:00:00,23,8746.92,8750.02,8725.0,8733.39,1232.6062539999998
1583643600000,2020-03-08T00:00:00,0,8733.41,8742.41,8716.0,8717.47,1214.834887
1583647200000,2020-03-08T01:00:00,1,8717.77,8730.0,8701.0,8725.11,2087.551813
1583650800000,2020-03-08T03:00:00,3,8725.11,8754.99,8724.73,8740.29,1470.1568220000001
1583654400000,2020-03-08T04:00:00,4,8740.59,8741.67,8715.02,8725.58,1414.039698
1583658000000,2020-03-08T05:00:00,5,8726.3,8744.0,8706.0,8712.74,1207.260602
1583661600000,2020-03-08T06:00:00,6,8710.39,8744.0,8670.0,8736.11,3811.0097539999997
1583665200000,2020-03-08T07:00:00,7,8736.1,8752.36,8719.0,8741.53,1433.316773
1583668800000,2020-03-08T08:00:00,8,8741.3,8747.43,8626.98,8679.72,3497.9771299999998
1583672400000,2020-03-08T09:00:00,9,8679.72,8694.71,8628.44,8651.4,3225.82289
1583676000000,2020-03-08T10:00:00,10,8652.29,8672.52,8562.0,8576.55,3906.799068
1583679600000,2020-03-08T11:00:00,11,8576.55,8605.62,8321.0,8400.83,9661.771902
1583683200000,2020-03-08T12:00:00,12,8400.85,8403.0,8149.27,8280.11,10832.295758
1583686800000,2020-03-08T13:00:00,13,8280.11,8354.99,8245.1,8309.91,5047.178586999999
1583690400000,2020-03-08T14:00:00,14,8309.9,8318.73,8270.0,8294.92,2180.621455
1583694000000,2020-03-08T15:00:00,15,8294.87,8301.28,8260.03,8280.11,2567.459675
1583697600000,2020-03-08T16:00:00,16,8281.51,8300.0,8260.47,8260.72,1474.9902630000001
1583701200000,2020-03-08T17:00:00,17,8261.02,8280.0,8200.01,8247.74,1887.212288
1583704800000,2020-03-08T18:00:00,18,8247.94,8277.75,8155.0,8157.47,3052.1197230000002
1583708400000,2020-03-08T19:00:00,19,8157.9,8246.43,8000.0,8033.31,6739.599646
1583712000000,2020-03-08T20:00:00,20,8034.76,8179.31,8011.1,8081.54,5042.830209000001
1583715600000,2020-03-08T21:00:00,21,8081.54,8132.83,8037.27,8084.93,2961.030196
1583719200000,2020-03-08T22:00:00,22,8085.0,8095.19,8022.01,8023.42,2460.093997
1583722800000,2020-03-08T23:00:00,23,8022.92,8100.0,7970.0,8063.52,4088.0576189999997
1583726400000,2020-03-09T00:00:00,0,8063.52,8066.39,7805.02,7851.32,8438.595894
1583730000000,2020-03-09T01:00:00,1,7852.45,7967.3,7675.28,7932.05,12017.878031
1583733600000,2020-03-09T02:00:00,2,7932.18,8002.0,7851.0,7883.49,5558.535008
1583737200000,2020-03-09T03:00:00,3,7883.42,7940.0,7879.91,7899.71,2894.937975
1583740800000,2020-03-09T04:00:00,4,7899.72,7991.08,7896.21,7973.7,4019.949318
1583744400000,2020-03-09T05:00:00,5,7974.1,7975.15,7868.68,7888.54,4425.690225
1583748000000,2020-03-09T06:00:00,6,7888.54,7929.22,7880.0,7887.63,3095.395867
1583751600000,2020-03-09T07:00:00,7,7887.68,7888.18,7760.0,7804.92,6740.074843
1583755200000,2020-03-09T08:00:00,8,7803.64,7946.0,7768.52,7881.45,6805.538554000001
1583758800000,2020-03-09T09:00:00,9,7880.64,7891.0,7706.38,7803.09,8057.222583
1583762400000,2020-03-09T10:00:00,10,7803.11,7841.67,7702.0,7722.5,5838.783652
1583766000000,2020-03-09T11:00:00,11,7723.29,7776.33,7632.01,7765.32,9920.840902
1583769600000,2020-03-09T12:00:00,12,7765.32,7878.99,7689.0,7790.26,6537.209318
1583773200000,2020-03-09T13:00:00,13,7790.28,7796.6,7709.05,7734.35,4401.0144869999995
1583776800000,2020-03-09T14:00:00,14,7736.1,7784.47,7726.03,7753.54,2666.024041
1583780400000,2020-03-09T15:00:00,15,7753.66,7903.52,7748.26,7842.03,2949.899925
1583784000000,2020-03-09T16:00:00,16,7842.04,7888.98,7791.4,7855.82,2560.227237
1583787600000,2020-03-09T17:00:00,17,7855.87,7881.18,7820.0,7829.82,1282.892282
1583791200000,2020-03-09T18:00:00,18,7830.38,7899.0,7826.11,7875.13,1701.5987469999998
1583794800000,2020-03-09T19:00:00,19,7875.13,7947.57,7843.52,7929.87,2504.5423579999997
1583798400000,2020-03-09T20:00:00,20,7929.87,7950.21,7894.72,7937.3,2105.4877739999997
1583802000000,2020-03-09T21:00:00,21,7937.58,7969.87,7892.18,7905.52,2149.553629
1583805600000,2020-03-09T22:00:00,22,7905.52,7926.92,7850.0,7855.56,2181.704852
1583809200000,2020-03-09T23:00:00,23,7855.65,7918.47,7854.49,7907.16,1767.634393
1583812800000,2020-03-10T00:00:00,0,7908.29,7948.35,7905.07,7929.13,2523.482743
1583816400000,2020-03-10T01:00:00,1,7929.12,7952.65,7906.67,7934.44,2507.401534
1583820000000,2020-03-10T02:00:00,2,7934.44,7952.29,7914.15,7918.13,2739.795817
1583823600000,2020-03-10T03:00:00,3,7918.19,7918.19,7866.04,7900.14,3366.6397799999995
1583827200000,2020-03-10T04:00:00,4,7900.89,7930.0,7888.36,7904.21,2115.378784
1583830800000,2020-03-10T05:00:00,5,7904.26,7908.55,7875.0,7887.79,2430.531375
1583834400000,2020-03-10T06:00:00,6,7887.74,8067.03,7881.18,8036.91,7033.675076
1583838000000,2020-03-10T07:00:00,7,8038.23,8114.1,8032.8,8065.02,5539.950042
1583841600000,2020-03-10T08:00:00,8,8064.83,8144.93,8060.06,8133.82,4081.5186719999997
1583845200000,2020-03-10T09:00:00,9,8133.62,8149.0,8017.04,8059.03,5127.476511
1583848800000,2020-03-10T10:00:00,10,8059.03,8107.05,8021.05,8040.88,3498.5372810000003
1583852400000,2020-03-10T11:00:00,11,8040.85,8040.99,7739.97,7767.28,10207.987992
1583856000000,2020-03-10T12:00:00,12,7766.29,7860.0,7728.01,7843.55,5524.890041
1583859600000,2020-03-10T13:00:00,13,7843.06,7910.19,7821.58,7869.9,4208.895185
1583863200000,2020-03-10T14:00:00,14,7869.88,7893.15,7801.0,7865.51,3212.115482
1583866800000,2020-03-10T15:00:00,15,7865.65,7985.0,7847.45,7978.8,3366.4633719999997
1583870400000,2020-03-10T16:00:00,16,7978.94,8029.06,7892.62,7990.11,3713.0984869999997
1583874000000,2020-03-10T17:00:00,17,7990.75,8038.11,7941.9,7968.97,2318.513958
1583877600000,2020-03-10T18:00:00,18,7967.46,8015.0,7944.78,7961.85,2113.831802
1583881200000,2020-03-10T19:00:00,19,7961.77,7964.3,7869.79,7894.56,2948.879293
1583884800000,2020-03-10T20:00:00,20,7894.57,7954.96,7865.01,7940.48,1549.713178
1583888400000,2020-03-10T21:00:00,21,7940.48,7965.49,7897.96,7924.39,2055.3112539999997
1583892000000,2020-03-10T22:00:00,22,7924.5,7944.48,7885.46,7898.3,1517.47544
1583895600000,2020-03-10T23:00:00,23,7898.75,7939.0,7878.19,7924.78,1884.6557559999999
1583899200000,2020-03-11T00:00:00,0,7923.8,7943.42,7896.27,7902.26,1356.1656169999999
1583902800000,2020-03-11T01:00:00,1,7902.27,7918.02,7826.41,7851.4,2608.004297
1583906400000,2020-03-11T02:00:00,2,7851.58,7878.6,7813.0,7823.99,2392.5977510000002
1583910000000,2020-03-11T03:00:00,3,7823.99,7875.0,7815.51,7860.93,2432.112611
1583913600000,2020-03-11T04:00:00,4,7861.62,7921.12,7781.0,7824.44,5718.999043
1583917200000,2020-03-11T05:00:00,5,7824.39,7839.92,7798.45,7816.98,2717.680133
1583920800000,2020-03-11T06:00:00,6,7816.84,7850.0,7750.0,7837.86,5565.447763
1583924400000,2020-03-11T07:00:00,7,7837.86,7859.97,7801.0,7821.86,2031.990564
1583928000000,2020-03-11T08:00:00,8,7821.68,7855.28,7802.0,7840.86,2565.395202
1583931600000,2020-03-11T09:00:00,9,7840.9,7895.87,7831.79,7848.55,2745.3898489999997
1583935200000,2020-03-11T10:00:00,10,7848.49,7859.35,7777.77,7796.06,3433.034807
1583938800000,2020-03-11T11:00:00,11,7796.05,7823.4,7736.0,7778.76,4142.23473
1583942400000,2020-03-11T12:00:00,12,7778.76,7821.04,7750.58,7766.45,4056.3542869999997
1583946000000,2020-03-11T13:00:00,13,7766.45,7768.54,7647.05,7671.97,7056.2005469999995
1583949600000,2020-03-11T14:00:00,14,7671.2,7813.67,7590.0,7792.61,10175.499601000001
1583953200000,2020-03-11T15:00:00,15,7791.86,7843.0,7750.0,7828.23,4022.5296689999996
1583956800000,2020-03-11T16:00:00,16,7828.23,7875.29,7817.03,7860.29,2376.00665
1583960400000,2020-03-11T17:00:00,17,7860.28,7875.0,7798.13,7808.44,1816.6362629999999
1583964000000,2020-03-11T18:00:00,18,7807.62,7980.0,7801.07,7948.4,3363.425749
